transaction_id,customer_id,account_id,transaction_date,transaction_type,amount
TX1000388,CUST2712,ACC123699,2024-11-09,Withdrawal,13025.3
TX1000389,CUST1030,ACC169125,2024-10-31,Withdrawal,4875.68
TX1000390,CUST2984,ACC104337,2024-02-04,Bank Transfer,6707.72
TX1000391,CUST1191,ACC144937,2024-01-31,POS,14646.85
TX1000392,CUST2897,ACC111062,2024-07-29,Bank Transfer,16816.18
TX1000393,CUST2543,ACC119014,2024-03-12,Bank Transfer,9862.82
TX1000394,CUST2738,ACC178059,2024-03-14,Bank Transfer,2851.39
TX1000395,CUST1484,ACC120204,2024-09-03,Deposit,17019.85
TX1000396,CUST1340,ACC165004,2024-03-23,Withdrawal,6507.2
TX1000397,CUST1832,ACC198665,2024-05-04,Withdrawal,10839.37
TX1000398,CUST1994,ACC154125,2024-07-19,POS,13852.12
TX1000399,CUST1985,ACC150222,2024-03-22,Withdrawal,13721.08
TX1000400,CUST1437,ACC131188,2024-11-26,POS,
TX1000401,CUST2770,ACC186594,2024-08-02,Deposit,6759.92
TX1000402,CUST1821,ACC157695,2024-07-19,POS,5494.21
TX1000403,CUST2848,ACC195158,2024-10-29,Bank Transfer,6334.14
TX1000404,CUST1120,ACC183568,2024-04-09,Withdrawal,17406.63
TX1000405,CUST1337,ACC121926,2024-05-07,Pos Purchase,4239.34
TX1000406,CUST1776,ACC127637,2024-06-28,POS,15388.23
TX1000407,CUST1004,ACC175727,2024-02-06,Deposit,17884.37
TX1000408,CUST1799,ACC196254,2024-04-25,Deposit,19096.76
TX1000409,CUST1543,ACC145229,2024-05-21,POS,15636.64
TX1000410,CUST2897,ACC107120,2024-03-12,Bank Transfer,19277.47
TX1000411,CUST2605,ACC184182,2024-07-24,Deposit,18387.56
TX1000412,CUST2607,ACC134654,2024-03-04,Withdrawal,10392.41
TX1000413,CUST1931,ACC199022,2024-10-26,Bank Transfer,-3310.21
TX1000414,CUST1584,ACC115203,2024-12-10,Withdrawal,15022.31
TX1000415,CUST1866,ACC106884,2024-03-18,Deposit,8573.03
TX1000416,CUST2426,ACC121967,2024-04-15,POS,10857.79
TX1000417,CUST2960,ACC160819,2024-08-15,Withdrawal,18178.42
TX1000418,CUST2496,ACC152264,2024-03-13,POS,10960.6
TX1000419,CUST2604,ACC162420,2024-12-10,POS,9785.89
TX1000420,CUST2138,ACC139500,2024-05-21,WITHDRAWAL,7933.62
TX1000421,CUST2355,ACC162425,2024-06-16,Withdrawal,11256.22
TX1000422,CUST2471,ACC197799,2024-01-06,Pos Purchase,12701.77
TX1000423,CUST1996,ACC198622,2024-11-22,Withdrawal,2915.95
TX1000424,CUST1317,ACC169798,2024-03-01,POS,4818.01
TX1000425,CUST1388,ACC130626,2024-09-23,Bank Transfer,-349.71
TX1000426,CUST1607,ACC149781,2024-06-08,POS,5169.37
TX1000427,CUST1445,ACC189589,2024-09-25,POS,4715.36
TX1000428,CUST2983,ACC192485,2024-02-22,Deposit,5114.17
TX1000429,CUST1119,ACC151127,2024-11-17,Bank Transfer,7288.2
TX1000430,CUST2186,ACC162205,2024-11-02,bank-transfer,6230.91
TX1000431,CUST2506,ACC134422,2024-08-29,Withdrawal,8427.62
TX1000432,CUST2110,ACC119025,2024-04-28,Deposit,15993.27
TX1000433,CUST1124,ACC169526,2024-12-04,Deposit,10350.04
TX1000434,CUST2531,ACC156981,2024-08-12,Deposit,14763.7
TX1000435,CUST1642,ACC101554,2024-06-01,Bank Transfer,18875.17
TX1000436,CUST1117,ACC137852,2024-03-04,Withdrawal,5322.32
TX1000437,CUST1102,ACC158827,2024-10-04,POS,7863.97
TX1000438,CUST2196,ACC150070,2024-11-08,Deposit,9826.96
TX1000439,CUST1976,ACC188931,2024-08-20,Withdrawal,1775.85
TX1000440,CUST2029,ACC141377,2024-03-19,Withdrawal,781.44
TX1000441,CUST2882,ACC169501,2024-02-06,withdrawal,4567.42
TX1000442,CUST2746,ACC189505,2024-06-23,Bank Transfer,-9152.8
TX1000443,CUST2087,ACC105376,2024-05-19,bank-transfer,6910.69
TX1000444,CUST1322,ACC112761,2024-01-21,deposit,3381.45
TX1000445,CUST1116,ACC169637,2024-07-14,BankTransfer,8850.88
TX1000446,CUST2967,ACC183548,2024-05-10,Deposit,7998.72
TX1000447,CUST2040,ACC146376,2024-02-27,Pos Purchase,2445.35
TX1000448,CUST1164,ACC156595,2024-11-16,DEPOSIT,7173.42
TX1000449,CUST2743,ACC180017,2024-08-26,Withdrawal,6045.17
TX1000450,CUST1380,ACC185467,2024-08-06,deposit,10262.29
TX1000451,CUST1140,ACC135728,2024-10-26,deposit,2227.05
TX1000452,CUST2218,ACC143904,2024-03-27,Deposit,15527.29
TX1000453,CUST1139,ACC135432,2024-12-29,Bank Transfer,5068.7
TX1000454,CUST2382,ACC135007,2024-12-20,POS,1598.63
TX1000455,CUST2765,ACC112881,2024-09-06,POS,8793.85
TX1000456,CUST1481,ACC133468,2024-05-29,Withdrawal,10885.56
TX1000457,CUST1826,ACC185766,2024-04-25,POS,14137.6
TX1000458,CUST1245,ACC176569,2024-09-24,Bank Transfer,14229.67
TX1000459,CUST2928,ACC151269,2024-02-22,Bank Transfer,14063.92
TX1000460,CUST2823,ACC160438,2024-02-15,Deposit,17833.73
TX1000461,CUST2166,ACC188511,2024-11-04,pos,1463.11
TX1000462,CUST1504,ACC198184,2024-11-02,Pos Purchase,10784.91
TX1000463,CUST2185,ACC131692,2024-07-04,Withdrawal,2374.07
TX1000464,CUST2217,ACC196247,2024-05-03,Bank Transfer,6145.25
TX1000465,CUST1081,ACC188065,2024-12-06,Deposit,18349.48
TX1000466,CUST2268,ACC177165,2024-09-10,WITHDRAWAL,17196.36
TX1000467,CUST1167,ACC125549,2024-12-25,Deposit,17550.24
TX1000468,CUST1858,ACC168151,2024-08-09,Bank Transfer,1531.8
TX1000469,CUST2346,ACC144224,2024-08-03,Bank Transfer,10332.78
TX1000470,CUST2195,ACC188829,2024-01-30,Withdrawal,3336.05
TX1000471,CUST2157,ACC190476,2024-11-22,Deposit,14972.83
TX1000472,CUST2070,ACC123582,2024-02-23,Deposit,452.48
TX1000473,CUST1647,ACC141060,2024-05-23,Pos Purchase,6663.62
TX1000474,CUST2914,ACC171776,2024-05-21,Bank Transfer,6802.31
TX1000475,CUST1534,ACC101386,2024-05-08,Deposit,12615.55
TX1000476,CUST1418,ACC188185,2024-11-23,Withdrawal,7587.89
TX1000477,CUST2371,ACC101110,2024-09-17,Withdrawal,7019.18
TX1000478,CUST2466,ACC108906,2024-06-17,Withdrawal,5171.51
TX1000479,CUST1643,ACC101567,2024-08-02,POS,14832.95
TX1000480,CUST1488,ACC153903,2024-12-07,Deposit,10020.52
TX1000481,CUST1543,ACC112805,2024-05-08,POS,4943.5
TX1000482,CUST1810,ACC168847,2024-07-01,pos,10136.08
TX1000483,CUST1268,ACC113619,2024-02-12,POS,5117.2
TX1000484,CUST2375,ACC189849,2024-01-07,POS,16987.38
TX1000485,CUST2321,ACC158450,2024-02-21,POS,15579.17
TX1000486,CUST1614,ACC146073,2024-12-31,Withdrawal,16914.06
TX1000487,CUST1936,ACC128759,2024-09-05,Withdrawal,4637.17
TX1000488,CUST1647,ACC195060,2024-05-04,Withdrawal,9047.02
TX1000489,CUST2902,ACC137132,2024-10-26,Bank Transfer,19772.89
TX1000490,CUST2539,ACC133016,2024-09-10,Deposit,16141.03
TX1000491,CUST2916,ACC125307,2024-04-23,POS,3976.11
TX1000492,CUST1148,ACC104461,2024-10-29,bank-transfer,17546.93
TX1000493,CUST1019,ACC103106,2024-08-10,Withdrawal,13536.4
TX1000494,CUST1938,ACC181185,2024-12-06,Withdrawal,12641.35
TX1000495,CUST2272,ACC112050,2024-05-16,Bank Transfer,6302.07
TX1000496,CUST2153,ACC107455,2024-02-23,Deposit,19837.68
TX1000497,CUST1204,ACC177874,2024-12-28,Bank Transfer,16953.52
TX1000498,CUST1150,ACC186062,2024-09-06,Pos Purchase,7089.9
TX1000499,CUST2101,ACC128419,2024-10-14,pos,8211.33
TX1000500,CUST1436,ACC178562,2024-11-06,POS,8485.59
TX1000501,CUST2036,ACC183634,2024-10-16,Deposit,187.25
TX1000502,CUST1543,ACC115963,2024-07-11,Withdrawal,19849.6
TX1000503,CUST1271,ACC192808,2024-11-06,Bank Transfer,17026.02
TX1000504,CUST2911,ACC115725,2024-09-22,BankTransfer,1863.39
TX1000505,CUST1714,ACC111322,2024-12-07,Withdrawal,19106.07
TX1000506,CUST2804,ACC179257,2024-07-14,Bank Transfer,12874.14
TX1000507,CUST1140,ACC117027,2024-01-22,POS,2761.96
TX1000508,CUST2800,ACC149277,2024-11-04,Withdrawal,9935.9
TX1000509,CUST1500,ACC186034,2024-02-25,Deposit,3005.22
TX1000510,CUST1756,ACC184922,2024-10-29,POS,4418.72
TX1000511,CUST1583,ACC174195,2024-11-25,Withdrawal,10457.96
TX1000512,CUST1323,ACC124217,2024-02-20,Deposit,15999.24
TX1000513,CUST1897,ACC114528,2024-10-21,bank-transfer,9436.82
TX1000514,CUST2707,ACC191180,2024-02-18,Deposit,5348.44
TX1000515,CUST2112,ACC124151,2024-03-01,withdrawal,2522.9
TX1000516,CUST2440,ACC133205,2024-05-02,POS,1988.7
TX1000517,CUST1619,ACC138609,2024-07-03,POS,17146.24
TX1000518,CUST2252,ACC161204,2024-10-24,Withdrawal,19318.45
TX1000519,CUST2652,ACC186570,2024-12-10,withdrawal,8905.96
TX1000520,CUST2339,ACC109924,2024-12-29,Withdrawal,17447.01
TX1000521,CUST2083,ACC183726,2024-11-05,Deposit,4161.11
TX1000522,CUST1016,ACC159433,2024-08-03,Deposit,15958.87
TX1000523,CUST2367,ACC136226,2024-07-20,withdrawal,4642.76
TX1000524,CUST2673,ACC155965,2024-01-21,Withdrawal,7359.33
TX1000525,CUST2135,ACC190730,2024-06-26,POS,15724.21
TX1000526,CUST1613,ACC187500,2024-11-27,POS,1116.54
TX1000527,CUST2908,ACC142389,2024-08-13,Withdrawal,11622.79
TX1000528,CUST2358,ACC133729,2024-08-23,Deposit,16756.26
TX1000529,CUST1212,ACC121229,2024-10-20,Bank Transfer,12623.31
TX1000530,CUST2922,ACC109698,2024-09-24,WITHDRAWAL,439.31
TX1000531,CUST2798,ACC136344,2024-01-20,POS,15801.97
TX1000532,CUST1275,ACC108177,2024-07-23,Deposit,3881.64
TX1000533,CUST1541,ACC150174,2024-11-17,POS,597.24
TX1000534,CUST1236,ACC150933,2024-08-09,Bank Transfer,14325.56
TX1000535,CUST2822,ACC143601,2024-12-08,POS,11476.0
TX1000536,CUST1219,ACC107872,2024-01-14,POS,8133.69
TX1000537,CUST2520,ACC133847,2024-04-20,deposit,18375.25
TX1000538,CUST2133,ACC134690,2024-10-17,BankTransfer,7220.62
TX1000539,CUST1318,ACC123321,2024-04-02,Deposit,10876.48
TX1000540,CUST1557,ACC157747,2024-01-13,Deposit,1401.97
TX1000541,CUST1577,ACC109096,2024-11-18,BankTransfer,8243.15
TX1000542,CUST2238,ACC164450,2024-06-17,Withdrawal,13866.54
TX1000543,CUST1431,ACC126302,2024-02-20,bank-transfer,5199.84
TX1000544,CUST2469,ACC179993,2024-05-29,WITHDRAWAL,17832.88
TX1000545,CUST1702,ACC151463,2024-07-30,Deposit,15475.15
TX1000546,CUST1416,ACC123388,2024-01-15,Deposit,395.02
TX1000547,CUST2407,ACC184604,2024-08-21,POS,5509.14
TX1000548,CUST2298,ACC164494,2024-05-09,Withdrawal,10558.53
TX1000549,CUST2746,ACC114212,2024-07-02,pos,5045.03
TX1000550,CUST1540,ACC118857,2024-12-15,Deposit,5447.48
TX1000551,CUST2035,ACC170861,2024-06-25,Withdrawal,17433.39
TX1000552,CUST2000,ACC156525,2024-06-29,Deposit,19224.55
TX1000553,CUST1514,ACC128624,2024-05-07,POS,16260.91
TX1000554,CUST2854,ACC180473,2024-05-21,Withdrawal,
TX1000555,CUST2859,ACC184323,2024-08-16,Withdrawal,13823.64
TX1000556,CUST2732,ACC113926,2024-01-25,DEPOSIT,3462.68
TX1000557,CUST1104,ACC157878,2024-06-15,Deposit,9745.41
TX1000558,CUST1189,ACC193768,2024-08-22,Withdrawal,11412.55
TX1000559,CUST2299,ACC133947,2024-12-23,POS,14253.44
TX1000560,CUST1867,ACC113538,2024-11-21,Deposit,11532.27
TX1000561,CUST2698,ACC104569,2024-05-14,POS,17526.7
TX1000562,CUST1566,ACC109557,2024-03-23,Deposit,2491.03
TX1000563,CUST1090,ACC109229,2024-04-17,POS,16227.91
TX1000564,CUST1007,ACC174887,2024-10-12,POS,11882.42
TX1000565,CUST1683,ACC195360,2024-10-07,Withdrawal,7114.44
TX1000566,CUST2579,ACC132846,2024-11-27,Withdrawal,5708.83
TX1000567,CUST1267,ACC158442,2024-06-13,bank-transfer,14979.44
TX1000568,CUST2304,ACC102459,2024-07-24,Deposit,8560.66
TX1000569,CUST1536,ACC165234,2024-06-27,Bank Transfer,6592.77
TX1000570,CUST1330,ACC119510,2024-03-29,Bank Transfer,2772.38
TX1000571,CUST2518,ACC185572,2024-09-12,Bank Transfer,1700.02
TX1000572,CUST1904,ACC183930,2024-02-15,POS,14840.16
TX1000573,CUST2129,ACC100113,2024-06-19,Deposit,13937.02
TX1000574,CUST2445,ACC104959,2024-06-29,,16852.96
TX1000575,CUST1875,ACC187111,2024-11-11,Deposit,13966.29
TX1000576,CUST2148,ACC151181,2024-10-02,bank-transfer,7081.03
TX1000577,CUST1019,ACC134922,,Deposit,8708.11
TX1000578,CUST1229,ACC119871,2024-06-11,POS,9498.27
TX1000579,CUST1154,ACC191757,2024-06-05,WITHDRAWAL,3379.44
TX1000580,CUST2935,ACC143231,2024-02-21,WITHDRAWAL,164.97
TX1000581,CUST2808,ACC151292,2024-02-16,Bank Transfer,249.5
TX1000582,CUST2415,ACC175319,2024-11-23,Bank Transfer,8303.97
TX1000583,CUST2851,ACC100485,2024-07-26,pos,18605.07
TX1000584,CUST1305,ACC167552,2024-06-09,POS,17780.98
TX1000585,CUST2117,ACC192747,2024-11-14,Deposit,17759.77
TX1000586,CUST1073,ACC164314,2024-09-11,Withdrawal,14371.81
TX1000587,CUST2709,ACC162670,2024-11-23,Withdrawal,1346.07
TX1000588,CUST1756,ACC157154,2024-04-05,Bank Transfer,19856.57
TX1000589,CUST2192,ACC152941,2024-07-14,Bank Transfer,4101.83
TX1000590,CUST2131,ACC195389,2024-04-13,Withdrawal,6127.6
TX1000591,CUST1303,ACC109188,2024-05-15,Withdrawal,11603.37
TX1000592,CUST1880,ACC170795,2024-12-28,Bank Transfer,15665.29
TX1000593,CUST1261,ACC129602,2024-09-05,Withdrawal,13945.38
TX1000594,CUST1085,ACC100433,2024-06-28,Deposit,6385.3
TX1000595,CUST1631,ACC150387,2024-06-21,POS,3690.65
TX1000596,CUST1746,ACC190342,2024-08-12,Deposit,6267.76
TX1000597,CUST2841,ACC163185,2024-07-04,Withdrawal,2359.68
TX1000598,CUST2910,ACC115886,2024-03-22,Pos Purchase,8191.89
TX1000599,CUST2630,ACC174349,2024-03-27,Withdrawal,4265.04
TX1000600,CUST2991,ACC170163,2024-06-14,Withdrawal,4566.78
TX1000601,CUST2762,ACC147044,2024-01-09,Bank Transfer,3254.5
TX1000602,CUST1081,ACC143704,2024-02-27,pos,5577.17
TX1000603,CUST2840,ACC189369,2024-04-07,BankTransfer,14648.34
TX1000604,CUST1732,ACC139692,2024-10-24,Deposit,12124.73
TX1000605,CUST1430,ACC152509,2024-06-07,Bank Transfer,14371.45
TX1000606,CUST2396,ACC107234,2024-09-16,Bank Transfer,13740.16
TX1000607,CUST1511,ACC182873,2024-12-24,POS,13673.49
TX1000608,CUST2365,ACC184813,2024-11-24,POS,-933.2
TX1000609,CUST1210,ACC111883,2024-10-13,DEPOSIT,1819.04
TX1000610,CUST1724,ACC147887,2024-05-31,POS,265.06
TX1000611,CUST2597,ACC170074,2024-10-13,Deposit,11128.15
TX1000612,CUST2146,ACC144572,2024-10-02,Withdrawal,18919.4
TX1000613,CUST2810,ACC110545,2024-04-01,Withdrawal,2517.74
TX1000614,CUST2791,ACC160245,2024-07-22,BankTransfer,14244.94
TX1000615,CUST1832,ACC199674,2024-11-12,Bank Transfer,5684.56
TX1000616,CUST2994,ACC138005,2024-12-22,Pos Purchase,13125.7
TX1000617,CUST2271,ACC184907,2024-02-08,Deposit,
TX1000618,CUST2534,ACC126623,2024-04-11,Withdrawal,19041.26
TX1000619,CUST1316,ACC123149,2024-02-17,,14755.96
TX1000620,CUST2895,ACC172676,2024-02-16,POS,4795.76
TX1000621,CUST2904,ACC105155,2024-12-30,POS,17130.13
TX1000622,CUST1484,ACC150353,2024-11-02,Deposit,17480.4
TX1000623,CUST2770,ACC186603,2024-12-05,POS,15565.94
TX1000624,CUST1332,ACC125035,2024-07-26,Bank Transfer,18798.8
TX1000625,CUST2999,ACC139173,2024-05-14,,6041.69
TX1000626,CUST2638,ACC191210,2024-03-15,bank-transfer,5644.01
TX1000627,CUST2660,ACC151131,2024-06-23,Bank Transfer,13980.03
TX1000628,CUST1362,ACC113994,2024-09-29,Bank Transfer,17065.21
TX1000629,CUST2805,ACC182656,2024-06-30,Bank Transfer,3482.87
TX1000630,CUST1844,ACC190287,2024-07-22,Bank Transfer,14115.22
TX1000631,CUST1050,ACC147089,2024-03-09,DEPOSIT,63728.149999999994
TX1000632,CUST1367,ACC163766,2024-07-16,bank-transfer,17792.05
TX1000633,CUST2508,ACC111123,2024-02-23,pos,4912.02
TX1000634,CUST2893,ACC182941,2024-05-30,Bank Transfer,14275.52
TX1000635,CUST1680,ACC157407,2024-11-10,Deposit,15479.63
TX1000636,CUST2602,ACC196380,2024-10-18,Deposit,15745.64
TX1000637,CUST2906,ACC124833,2024-02-12,Deposit,17741.1
TX1000638,CUST1843,ACC118342,2024-06-14,Bank Transfer,17839.83
TX1000639,CUST2642,ACC104679,2024-04-25,Deposit,4047.84
TX1000640,CUST2371,ACC125309,2024-08-14,Withdrawal,4273.22
TX1000641,CUST2769,ACC103324,2024-01-21,POS,3387.95
TX1000642,CUST2505,ACC194337,2024-05-05,POS,10702.15
TX1000643,CUST2660,ACC177718,2024-10-07,Bank Transfer,9442.72
TX1000644,CUST1508,ACC131258,2024-03-20,POS,7190.41
TX1000645,CUST1546,ACC164124,2024-12-07,Bank Transfer,8113.61
TX1000646,CUST1326,ACC150956,2024-05-20,BankTransfer,9843.93
TX1000647,CUST2612,ACC108256,2024-01-14,bank-transfer,19870.99
TX1000648,CUST2436,ACC170851,2024-09-10,POS,2502.64
TX1000649,CUST1221,ACC184332,2024-04-24,Withdrawal,4170.29
TX1000650,CUST1783,ACC140334,2024-12-21,Withdrawal,18366.9
TX1000651,CUST2786,ACC165494,2024-04-22,pos,8296.97
TX1000652,CUST1079,ACC169984,2024-05-05,POS,6520.97
TX1000653,CUST2758,ACC158891,2024-04-25,Deposit,5485.64
TX1000654,CUST1963,ACC102151,2024-08-13,WITHDRAWAL,9132.33
TX1000655,CUST1455,ACC104855,2024-11-27,WITHDRAWAL,14222.4
TX1000656,CUST1408,ACC144470,2024-04-20,Bank Transfer,1926.17
TX1000657,CUST2672,ACC107347,2024-03-15,POS,1664.92
TX1000658,CUST2880,ACC144265,2024-01-07,Bank Transfer,10357.87
TX1000659,CUST1942,ACC194504,2024-05-31,Deposit,2606.59
TX1000660,CUST1716,ACC105611,2024-05-04,Withdrawal,14577.91
TX1000661,CUST1625,ACC153150,2024-01-11,POS,19692.12
TX1000662,CUST2680,ACC115491,2024-11-09,Deposit,16717.48
TX1000663,CUST2628,ACC127745,2024-09-04,Withdrawal,17307.44
TX1000664,CUST2784,ACC185701,2024-08-12,Deposit,19203.08
TX1000665,CUST1466,ACC187466,2024-07-31,POS,19196.12
TX1000666,CUST1456,ACC168566,2024-10-11,Deposit,13505.96
TX1000667,CUST1048,ACC160079,2024-10-09,BankTransfer,10439.59
TX1000668,CUST2351,ACC188877,2024-10-17,Deposit,11894.41
TX1000669,CUST1395,ACC170328,2024-04-08,BankTransfer,1468.96
TX1000670,CUST1816,ACC119523,2024-07-30,Bank Transfer,14433.44
TX1000671,CUST1672,ACC197131,2024-04-05,deposit,50.56
TX1000672,CUST1570,ACC175936,2024-09-22,Deposit,14557.15
TX1000673,CUST2770,ACC130537,2024-10-24,POS,2425.22
TX1000674,CUST1142,ACC109441,2024-07-23,Withdrawal,19777.02
TX1000675,CUST2980,ACC104833,2024-11-17,POS,2394.01
TX1000676,CUST2583,ACC196398,2024-10-21,Withdrawal,6020.93
TX1000677,CUST1571,ACC118558,2024-07-17,WITHDRAWAL,8032.56
TX1000678,CUST1719,ACC164080,2024-05-13,Bank Transfer,5099.03
TX1000679,CUST2313,ACC185699,2024-12-27,Withdrawal,14254.15
TX1000680,CUST2043,ACC102498,2024-07-05,Bank Transfer,1643.7
TX1000681,CUST1818,ACC161763,2024-05-14,Bank Transfer,2070.39
TX1000682,CUST2391,ACC181051,2024-08-08,POS,11654.65
TX1000683,CUST2727,ACC106003,2024-07-08,Bank Transfer,10101.7
TX1000684,CUST2098,ACC131808,2024-07-05,POS,1216.41
TX1000685,CUST1678,ACC191920,2024-04-30,Deposit,11535.48
TX1000686,CUST2923,ACC185037,2024-06-12,Withdrawal,7271.18
TX1000687,CUST1056,ACC117109,2024-10-03,Deposit,6075.59
TX1000688,CUST1236,ACC101882,2024-07-01,withdrawal,14631.77
TX1000689,CUST2796,ACC122577,2024-02-09,Deposit,6046.45
TX1000690,CUST2987,ACC182924,2024-12-20,Bank Transfer,18367.07
TX1000691,CUST1534,ACC106548,2024-03-09,,4265.59
TX1000692,CUST1365,ACC140283,2024-06-13,POS,14636.07
TX1000693,CUST2189,ACC112752,2024-12-25,Withdrawal,15394.66
TX1000694,CUST2971,ACC159793,2024-05-06,Withdrawal,10328.44
TX1000695,CUST1543,ACC180114,2024-10-02,Deposit,10936.94
TX1000696,CUST1078,ACC122372,2024-10-23,Withdrawal,13034.18
TX1000697,CUST1222,ACC177469,2024-03-06,Deposit,6736.27
TX1000698,CUST2221,ACC108383,2024-02-19,Withdrawal,14211.86
TX1000699,CUST1889,ACC113937,2024-09-16,Withdrawal,4831.1
TX1000700,CUST1707,ACC114965,2024-12-28,POS,19999.78
TX1000701,CUST2492,ACC165161,2024-08-31,Withdrawal,13385.42
TX1000702,CUST2610,ACC177984,2024-10-01,Deposit,19410.06
TX1000703,CUST1642,ACC180691,2024-06-09,BankTransfer,11195.76
TX1000704,CUST1893,ACC128910,2024-02-23,Bank Transfer,16777.26
TX1000705,CUST2241,ACC108271,2024-11-05,WITHDRAWAL,14562.9
TX1000706,CUST2047,ACC126560,2024-04-26,bank-transfer,9175.24
TX1000707,CUST1236,ACC155864,2024-06-27,Withdrawal,1139.56
TX1000708,CUST1788,ACC144216,2024-12-25,Deposit,11210.75
TX1000709,CUST2842,ACC196721,2024-11-26,Deposit,17748.25
TX1000710,CUST2180,ACC188918,2024-10-10,Deposit,12654.14
TX1000711,CUST1389,ACC152692,2024-04-24,BankTransfer,6819.33
TX1000712,CUST1521,ACC142498,2024-08-26,POS,3459.91
TX1000713,CUST1090,ACC115833,2024-05-17,Withdrawal,18629.12
TX1000714,CUST2451,ACC189664,2024-10-21,Bank Transfer,3144.91
TX1000715,CUST1893,ACC175493,2024-01-28,Withdrawal,15021.78
TX1000716,CUST1003,ACC171550,2024-08-23,POS,14544.21
TX1000717,CUST2064,ACC118000,2024-11-12,Withdrawal,11102.99
TX1000718,CUST2895,ACC142151,2024-08-12,Deposit,625.58
TX1000719,CUST2651,ACC127948,2024-09-11,Deposit,19378.56
TX1000720,CUST2102,ACC105975,2024-10-29,Deposit,15101.48
TX1000721,CUST2406,ACC177736,2024-08-11,Deposit,8129.52
TX1000722,CUST2473,ACC122734,2024-02-03,Deposit,11439.31
TX1000723,CUST2925,ACC143975,2024-03-28,Bank Transfer,11715.26
TX1000724,CUST2519,ACC108286,2024-01-12,Deposit,12293.95
TX1000725,CUST2509,ACC115826,2024-10-13,POS,13320.23
TX1000726,CUST2373,ACC135899,2024-08-17,Deposit,8244.58
TX1000727,CUST1403,ACC118512,2024-10-13,Deposit,400.38
TX1000728,CUST1745,ACC199293,2024-11-28,Deposit,10827.44
TX1000729,CUST1883,ACC154415,2024-01-30,Pos Purchase,7218.11
TX1000730,CUST1143,ACC122026,2024-06-26,Deposit,14381.3
TX1000731,CUST2943,ACC191264,2024-09-01,Withdrawal,4073.34
TX1000732,CUST2360,ACC148487,2024-12-27,Withdrawal,19855.09
TX1000733,CUST2885,ACC172536,2024-03-16,POS,16580.61
TX1000734,CUST1676,ACC121627,2024-02-02,POS,12935.28
TX1000735,CUST2276,ACC157496,2024-12-15,POS,7226.53
TX1000736,CUST1642,ACC131934,2024-06-30,Deposit,1272.91
TX1000737,CUST2358,ACC176282,2024-02-03,Deposit,6155.7
TX1000738,CUST2736,ACC105334,2024-05-21,POS,15162.03
TX1000739,CUST1255,ACC117481,2024-10-18,Deposit,13376.04
TX1000740,CUST2474,ACC113102,2024-05-09,Pos Purchase,2680.61
TX1000741,CUST2843,ACC182863,2024-01-15,Bank Transfer,2177.26
TX1000742,CUST1615,ACC180273,2024-12-31,Deposit,14348.41
TX1000743,CUST2038,ACC149300,2024-11-02,deposit,16583.88
TX1000744,CUST1633,ACC120677,2024-09-08,POS,3786.35
TX1000745,CUST2365,ACC102048,2024-08-08,Bank Transfer,19860.55
TX1000746,CUST1836,ACC163827,2024-12-26,POS,9453.01
TX1000747,CUST1668,ACC110580,2024-03-09,Withdrawal,16641.01
TX1000748,CUST1824,ACC100832,2024-07-21,Deposit,14987.77
TX1000749,CUST2427,ACC100946,2024-04-20,Deposit,
TX1000750,CUST1605,ACC123516,2024-12-04,Deposit,433.29
TX1000751,CUST2135,ACC111683,2024-08-19,BankTransfer,942.4
TX1000752,CUST1260,ACC192633,2024-06-07,Withdrawal,4926.89
TX1000753,CUST1392,ACC185426,2024-10-02,Withdrawal,10408.54
TX1000754,CUST1861,ACC177821,2024-12-22,POS,1224.81
TX1000755,CUST2361,ACC137189,2024-12-11,Deposit,12633.96
TX1000756,CUST2925,ACC154555,2024-06-04,Deposit,15038.77
TX1000757,CUST1776,ACC190898,2024-06-18,Withdrawal,8344.13
TX1000758,CUST2387,ACC162391,2024-04-29,POS,14274.75
TX1000759,CUST2532,ACC190748,2024-10-18,WITHDRAWAL,15276.63
TX1000760,CUST2848,ACC116632,2024-09-17,Deposit,15031.69
TX1000761,CUST1356,ACC127021,2024-07-27,Deposit,18785.02
TX1000762,CUST2260,ACC118754,2024-03-14,Bank Transfer,4503.68
TX1000763,CUST2165,ACC183863,2024-10-03,Deposit,741.32
TX1000764,CUST1616,ACC135513,2024-12-14,Bank Transfer,16012.96
TX1000765,CUST1831,ACC168562,2024-10-27,Bank Transfer,15891.56
TX1000766,CUST2122,ACC159037,2024-06-10,Bank Transfer,14128.96
TX1000767,CUST2707,ACC154005,2024-01-04,Withdrawal,11417.07
TX1000768,CUST1000,ACC131359,2024-11-08,Bank Transfer,17787.15
TX1000769,CUST1622,ACC122878,2024-01-28,Withdrawal,10301.84
TX1000770,CUST1587,ACC180024,2024-12-30,Deposit,5466.52
TX1000771,CUST1430,ACC190659,2024-07-02,Withdrawal,5433.68
TX1000772,CUST1880,ACC104931,2024-10-27,Bank Transfer,3099.47
TX1000773,CUST2609,ACC178154,2024-03-02,POS,13907.94
TX1000774,CUST2187,ACC123593,2024-02-06,Deposit,8709.53
TX1000775,CUST2242,ACC194004,2024-11-10,Bank Transfer,14453.5
TX1000776,CUST2340,ACC165521,2024-02-02,Withdrawal,10821.09
TX1000777,CUST1659,ACC180222,2024-09-28,Bank Transfer,17305.98
